Time,W Spd m/s,W Dir,STD W Dir,Temp 2m,Temp 8m,Glob Rad W/m2,Rel Hum %
11/10/2019 09:00,3.91,219.9,13.42,13.041,13.29,51.55,90.7
11/10/2019 10:00,3.433,248.3,15.98,12.877,13.12,117.2,89.6
11/10/2019 11:00,4.806,275.6,16.03,13.189,13.38,192.5,84.1
11/10/2019 12:00,3.604,260.6,16.84,13.773,13.86,222.4,77
11/10/2019 13:00,4.847,254.5,16.82,14.54,14.56,230.7,72.6
11/10/2019 14:00,5.024,280.9,18.06,14.452,14.56,89,66.47
11/10/2019 15:00,6.812,265.1,15.37,14.884,14.94,230.7,59.15
11/10/2019 16:00,5.397,257.1,13.09,13.834,13.92,93.2,68.5699
11/10/2019 17:00,5.535,256.4,13.31,13.086,13.2,13.23,71.5
11/10/2019 18:00,4.952,251.1,18.28,12.857,13,,73
11/10/2019 19:00,3.765,237,16.96,12.651,12.75,,74.5
11/10/2019 20:00,2.477,233.9,18.47,11.506,11.75,2.359,81.4
11/10/2019 21:00,4.497,238.9,17.91,12.187,12.36,,78.7
11/10/2019 22:00,2.666,252.1,17.81,11.843,11.96,,80.9
11/10/2019 23:00,3.028,237.1,16.94,11.253,11.43,,81.1
12/10/2019 00:00,2.841,254.1,19.81,10.859,11.14,,81.8
12/10/2019 01:00,1.239,227.6,29.11,10.565,10.71,,83.1
12/10/2019 02:00,1.695,220.2,17.85,9.841,10.06,,86.9
12/10/2019 03:00,2.927,256,15.67,10.034,10.31,,85
12/10/2019 04:00,2.808,259.7,13.49,10.001,10.21,,85
12/10/2019 05:00,3.026,233.5,12.65,9.61301,9.82001,,86.6
12/10/2019 06:00,2.754,249.9,15.49,9.49701,9.74001,,87.4
12/10/2019 07:00,3.082,239.1,13.89,10.218,10.42,14.11,85.9
12/10/2019 08:00,2.337,229,12.88,10.237,10.41,69.16,86.5
12/10/2019 09:00,2.846,235.2,14.16,11.12,11.27,204.7,82.8
12/10/2019 10:00,2.36,235.1,18.78,12.256,12.41,259.2,77.8
12/10/2019 11:00,4.728,250.6,19.93,15.093,15.06,479.3,68.55
12/10/2019 12:00,4.21,246.8,19.9,14.106,14.13,268,65.1801
12/10/2019 13:00,4.038,238.8,15.08,16.034,15.6,384.3,62.01
12/10/2019 14:00,4.301,254.1,18.55,14.99,15.01,278.9,60.05
12/10/2019 15:00,2.459,230.1,16.98,14.277,14.39,108.4,65.25
12/10/2019 16:00,1.823,200.8,13.7,14.104,14.08,54.17,71.4
12/10/2019 17:00,2.152,202.2,14.74,12.889,12.72,11.65,78
12/10/2019 18:00,2.651,220.3,14.03,11.901,12.01,,77.9
12/10/2019 19:00,1.245,211.6,19.56,11.219,11.27,,80.6
12/10/2019 20:00,0.63,82.2,18.63,10.345,10.27,,85.9
12/10/2019 21:00,1.59,126.9,3.185,10.191,10.22,,90.7
12/10/2019 22:00,1.228,108.8,6.581,10.45,10.4,,91
12/10/2019 23:00,0.613,119.9,9.45,9.997,10.04,,91.9
13/10/2019 00:00,0.208,91.7,10.62,9.765,10.05,0.119,92.5
13/10/2019 01:00,1.323,124.5,3.509,10.067,10.19,,93.8
13/10/2019 02:00,1.32,126.4,7.02,10.306,10.36,,95.2
13/10/2019 03:00,1.911,110.2,6.107,10.661,10.66,,96
13/10/2019 04:00,2.045,119.9,10.29,10.689,10.77,,96.7
13/10/2019 05:00,2.464,125,9.78999,10.778,10.88,,97
13/10/2019 06:00,2.107,119.2,8.03999,10.709,10.79,,97.2
13/10/2019 07:00,2.082,118.3,9.48,10.888,10.96,2.645,97.3
13/10/2019 08:00,2.494,117.3,8.31,10.679,10.88,21.78,97.5
13/10/2019 09:00,3.415,121.2,9.13,10.515,10.73,30.57,97.5
13/10/2019 10:00,2.721,98.3,12.32,10.458,10.71,69.4301,97.5
13/10/2019 11:00,1.828,82,14.54,10.636,10.96,107.8,97.3
13/10/2019 12:00,1.488,41.29,16.39,10.821,11.15,88.9,96.8
13/10/2019 13:00,1.019,54.11,23.48,11.295,11.51,77.2,96.6
13/10/2019 14:00,0.734,53.64,9.61,11.192,11.4,60.67,96.3
13/10/2019 15:00,0.878,185.7,24.86,11.8,11.93,124.4,96.3
13/10/2019 16:00,1.341,162.7,13.18,11.362,11.54,31.2,96.4
13/10/2019 17:00,0.598,135.3,14.77,11.233,11.4,3.401,96.8
13/10/2019 18:00,2.032,261.1,16.94,11.385,11.56,0.275,97
13/10/2019 19:00,3.791,263,18.24,10.995,11.17,4.263,83.2
13/10/2019 20:00,2.784,274.5,29.47,10.765,11.04,1.358,82.2
13/10/2019 21:00,1.287,190.8,35.01,10.795,10.94,,84.2
13/10/2019 22:00,3.25,236.5,13.82,10.538,10.65,,85.6
13/10/2019 23:00,1.587,222.9,30.53,9.5,9.69,,88.4
14/10/2019 00:00,0.298,127.9,18.52,8.21,8.19,,92.3
14/10/2019 01:00,1.258,198.6,33.86,7.816,7.95,,94.2
14/10/2019 02:00,1.352,31.14,31.12,7.329,7.39,,95.1
14/10/2019 03:00,0.234,144.9,41.5,7.578,7.53,,95.5
14/10/2019 04:00,1.036,70.8,11.92,7.184,7.23,,96.3
14/10/2019 05:00,0.781,49.46,10.94,6.932,7.06,,96.6
14/10/2019 06:00,0.029,86.2,0,6.571,6.84,,96.9
14/10/2019 07:00,0.001,66.92,0.005,6.657,7.02,8.85001,97.1
14/10/2019 08:00,0.042,60.93,2.142,7.536,7.93,54.48,97.3
14/10/2019 09:00,0.842,65.62,20,8.417,8.77,92.1,97
14/10/2019 10:00,1.935,87.5,20.14,9.06599,9.39999,164.9,96.5
14/10/2019 11:00,2.227,102.6,11.71,9.39001,9.74001,162.9,95.7
14/10/2019 12:00,2.25,94.2,16.08,11.129,11.45,162.2,93.9
14/10/2019 13:00,3.044,100.9,15.2,12.153,12.31,123.7,90
14/10/2019 14:00,3.255,109.2,11.85,12.367,12.41,86.8,88.4
14/10/2019 15:00,2.163,103.2,10.19,11.914,12.05,24.46,90
14/10/2019 16:00,1.3,96.6,9.57001,11.329,11.53,9.92,93.3
14/10/2019 17:00,3.335,102,10.05,10.898,11.04,2.613,95.4
14/10/2019 18:00,3.158,67.28,15.09,10.032,10.24,0.261,95.6
14/10/2019 19:00,3.149,47.44,14.23,9.556,9.72,0.433,95
14/10/2019 20:00,3.134,26.52,14.69,9.323,9.58,1.239,94.7
14/10/2019 21:00,3.028,14.93,16.11,9.383,9.63,0.635,95.2
14/10/2019 22:00,2.973,22.53,19.47,9.50701,9.74001,0.599,95.9
14/10/2019 23:00,3.697,359.9,16.13,9.105,9.36,0.597,96.1
15/10/2019 00:00,3.951,354.3,15.91,9.22401,9.46001,0.599,96
15/10/2019 01:00,4.177,344.4,15,9.299,9.55,0.949,95.8
15/10/2019 02:00,4.25,351.7,13.93,9.508,9.72,1.634,94.3
15/10/2019 03:00,3.617,344,18.4,9.436,9.64,0.871,95.2
15/10/2019 04:00,3.504,327.9,14.79,9.38501,9.60001,0.765,95.7
15/10/2019 05:00,3.324,332.7,17.47,9.39,9.63,0.699,95.1
15/10/2019 06:00,2.78,324,12.85,9.425,9.64,0.439,93.4
15/10/2019 07:00,1.444,277.1,24.23,8.976,9.45,11.47,92.2
15/10/2019 08:00,2.8,273.2,10.7,10.307,10.52,143.4,89.6
15/10/2019 09:00,2.373,254.9,11.45,10.926,11.14,164,87.8
15/10/2019 10:00,2.075,261.9,24.59,12.61,12.61,199.6,82.9
15/10/2019 11:00,1.665,273.4,25.74,13.419,13.31,191.2,80.3
15/10/2019 12:00,2.496,208.1,17.44,13.806,13.8,240.6,78.7
15/10/2019 13:00,2.446,209.9,15.43,13.574,13.52,125.5,78.8
15/10/2019 14:00,3.356,239,14.12,12.64,12.66,125.5,82.3
15/10/2019 15:00,2.942,243.2,16.91,11.937,12.06,65.3101,81.8
15/10/2019 16:00,2.735,243.1,17.08,12.118,12.28,30.43,77.8
15/10/2019 17:00,1.349,258.6,14.61,11.489,11.71,2.6,76.8
15/10/2019 18:00,1.118,160.8,14.53,11.582,11.5,,82.6
15/10/2019 19:00,0.59,141.2,3.836,11.32,11.14,,88.3
15/10/2019 20:00,1.306,121.1,15.22,10.9,10.9,,89.4
15/10/2019 21:00,1.448,125.9,8.60001,10.882,10.94,,90.6
15/10/2019 22:00,1.84,115.6,11.49,10.823,10.85,,92.3
15/10/2019 23:00,1.553,152.3,12.07,9.772,9.84,,94.2
16/10/2019 00:00,1.479,96,9.38,9.80701,9.74001,,95.3
16/10/2019 01:00,1.598,147.9,9.64999,8.977,9.02,,96.3
16/10/2019 02:00,2.188,145.2,9.95,9.467,9.67,,96.8
16/10/2019 03:00,2.538,133.3,9.24001,9.502,9.67,,96.6
16/10/2019 04:00,2.281,125.4,15.86,9.069,9.28,,96.7
16/10/2019 05:00,2.164,122.2,12.37,9.162,9.39,,96.5
16/10/2019 06:00,2.156,103.8,10.23,9.55199,9.89999,0.429,96.9
16/10/2019 07:00,3.12,118.1,7.72,10.106,10.4,4.097,97.1
16/10/2019 08:00,2.323,139.7,10.98,10.905,11.16,25.63,97.5
16/10/2019 09:00,2.805,142.3,11.05,11.609,11.8,41.19,97.8
16/10/2019 10:00,2.138,159.6,13.52,12.472,12.63,86.2,97.9
16/10/2019 11:00,5.211,268.5,13.37,11.99,12.4,123.6,85.1
16/10/2019 12:00,6.815,268.5,14.26,14.03,14.19,510.9,73.3
16/10/2019 13:00,6.134,266,15.12,13.536,13.55,261.3,65.34
16/10/2019 14:00,5.462,262.4,15.15,14.197,14.23,328.6,62.03
16/10/2019 15:00,5.598,275.4,14.36,13.659,13.7,258.5,56.83
16/10/2019 16:00,5.062,273.5,14.52,13.351,13.29,115.6,63.38
16/10/2019 17:00,3.324,274,13.25,11.832,11.89,9.11,65.51
16/10/2019 18:00,1.272,241,22.73,10.227,10.25,,74.9
16/10/2019 19:00,2.239,257.7,12.81,8.965,9.34,,78.2
16/10/2019 20:00,1.586,116.1,40.08,8.495,8.02,,85.1
16/10/2019 21:00,1.362,170,19.4,6.9,6.731,,90.9
16/10/2019 22:00,1.241,138.5,9.07001,5.755,5.602,,93.3
16/10/2019 23:00,1.52,139.3,9.48,5.565,5.127,,95
17/10/2019 00:00,1.025,134.8,10.66,4.561,4.575,,95.4
17/10/2019 01:00,1.49,137.7,5.588,5.453,4.94,,95.9
17/10/2019 02:00,1.217,90.7,22.04,4.005,4.087,,96.3
17/10/2019 03:00,0.365,42.3,5.067,3.644,3.76,,96.6
17/10/2019 04:00,0.848,59.55,11.55,2.932,3.115,,96.8
17/10/2019 05:00,0.251,52.58,3.367,2.079,2.574,,96.9
17/10/2019 06:00,0.217,31.46,5.823,1.931,2.572,,97.1
17/10/2019 07:00,0.303,93.6,0.649,2.642,2.952,19.78,97.4
17/10/2019 08:00,0.818,57.33,14.51,5.231,5.665,117.7,97.2
17/10/2019 09:00,2.315,123,7.66,7.106,7.3,257.1,94.2
17/10/2019 10:00,2.502,150.6,18.45,9.566,10.14,253.3,86.1
17/10/2019 11:00,3.712,157.3,14.2,12.005,12.62,401.6,75.2
17/10/2019 12:00,4.319,166.6,18.08,14.819,14.44,428.9,70.4
17/10/2019 13:00,4.375,172.5,16.98,15.031,14.78,368.8,64.55
17/10/2019 14:00,4.863,165.9,15.71,14.906,14.64,300.4,65.55
17/10/2019 15:00,4.153,157,14.04,13.5179999,13.44,104.4,69.3101
17/10/2019 16:00,4.415,146.9,11.26,13.199,13.04,65.63,73.8
17/10/2019 17:00,3.828,143.6,9.53999,12.462,12.3,4.132,81.3
17/10/2019 18:00,4.031,127.5,8.63,11.323,11.17,,87
17/10/2019 19:00,3.107,128.8,7.29,10.318,10.39,0.416,91.7
17/10/2019 20:00,2.049,117.6,7.54,9.978,10.09,,95.2
17/10/2019 21:00,2.692,135,7.46,9.728,9.88,0.124,96.1
17/10/2019 22:00,2.893,152.2,11.42,9.62699,9.78999,0.229,96.5
17/10/2019 23:00,2.206,142.4,10.11,9.424,9.58,,96.6
18/10/2019 00:00,0.663,133.6,5.943,8.67801,8.82001,,96.7
18/10/2019 01:00,2.298,129.4,10.22,8.459,8.64,,97.2
18/10/2019 02:00,2.231,124.8,9.28999,8.85699,9.03999,,97.3
18/10/2019 03:00,1.817,103.1,17.52,9.00999,9.25999,0.411,97.4
18/10/2019 04:00,1.994,101.1,10.22,9.205,9.42,0.45,97.6
18/10/2019 05:00,2.735,170.1,66.54,9.267,9.45,0.524,97.5
18/10/2019 06:00,1.251,239.5,13.47,8.28301,8.82001,0.019,97.6
18/10/2019 07:00,1.7,227,12.81,8.43401,8.82001,8.88,97.6
18/10/2019 08:00,2.073,246.6,20.24,8.72001,9.10001,104.2,96.8
18/10/2019 09:00,3.06,236.4,18.74,10.186,10.33,279.6,88.3
18/10/2019 10:00,2.382,217.3,18.41,10.582,11.11,343.4,82.1
18/10/2019 11:00,2.616,228.7,18.02,11.524,11.63,119.8,78.9
18/10/2019 12:00,3.949,235.2,15.98,13.593,13.38,277.2,70.6
18/10/2019 13:00,4.341,228.5,17.44,13.313,13.16,232.9,71.9
18/10/2019 14:00,4.876,240.1,17.73,12.3,12.41,84.8,70.2
18/10/2019 15:00,2.352,226.2,13.62,11.801,11.97,127.6,79.9
18/10/2019 16:00,2.147,208.1,13.42,11.408,11.42,43.29,80.1
18/10/2019 17:00,1.645,150.2,9.35001,10.681,10.65,2.353,86
18/10/2019 18:00,1.832,121.3,6.123,9.70801,9.82001,,89.9
18/10/2019 19:00,1.741,112.1,9.42,9.36,9.55,,91.6
18/10/2019 20:00,2.814,122.2,8.58,9.06001,9.21001,,93.4
18/10/2019 21:00,2.306,129.5,11.06,9.07999,9.25999,0.013,94.6
18/10/2019 22:00,2.147,161.7,13.25,9.14101,9.32001,0.376,94.9
18/10/2019 23:00,1.641,169.1,14.49,9.20499,9.39999,0.199,95.1
19/10/2019 00:00,2.135,152.5,4.88,8.881,8.8,,95.8
19/10/2019 01:00,1.316,123.1,5.668,8.11201,8.10001,,96
19/10/2019 02:00,1.415,172.3,8.48,7.7420001,7.82,,96.7
19/10/2019 03:00,0.2,87.6,1.225,6.5409999,6.629,,96.8
19/10/2019 04:00,0.471,143.2,15.99,7.699,7.89,0.778,97.2
19/10/2019 05:00,0.046,60.11,0.018,7.726,7.95,0.511,97.3
19/10/2019 06:00,1.712,131.6,5.765,8.031,8.12,0.4,97.4
19/10/2019 07:00,0.656,164,5.882,8.108,8.28,7.78,97.6
19/10/2019 08:00,0,0,0,8.666,8.89,40.97,97.6
19/10/2019 09:00,1.659,268.2,18.73,8.854,9.08,66.75,96.6
19/10/2019 10:00,1.734,278.3,37.94,9.56201,9.85001,149.3,95.4
19/10/2019 11:00,1.404,271.9,17.38,11.195,11.29,149.1,85.5
19/10/2019 12:00,2.172,259.5,14.39,11.053,11.3,174.8,85.5
19/10/2019 13:00,1.538,282.3,16.3,11.721,11.82,84.1,81.2
19/10/2019 14:00,2.465,303.5,17.05,13.182,13.1,149.7,71.5
19/10/2019 15:00,4.202,289.8,12.34,12.078,12.23,38.54,70.3
19/10/2019 16:00,3.352,286.1,12.74,11.843,12.01,45.71,70.4
19/10/2019 17:00,4.007,324.7,16.88,11.017,11.14,3.038,77.2
19/10/2019 18:00,3.971,340.8,17.81,9.098,9.28,,85.8
19/10/2019 19:00,3.019,312,14.12,8.956,9.22,,82.4
19/10/2019 20:00,2.532,291.7,19.37,8.90301,9.18001,,81.8
19/10/2019 21:00,4.106,316.9,12.48,8.85801,8.96001,,86.1
19/10/2019 22:00,3.949,301.5,16.73,9.093,9.23,2.108,80.1
19/10/2019 23:00,3.16,285.6,11.37,9.09699,9.25999,,82
20/10/2019 00:00,3.077,319,12.63,8.921,9.08,,82.2
20/10/2019 01:00,2.745,310,16.31,8.475,8.77,,81.1
20/10/2019 02:00,3.591,314.5,12.69,8.23801,8.46001,,81.1
20/10/2019 03:00,3.424,301.9,14.3,7.809,8.06,,80.5
20/10/2019 04:00,2.196,277.3,14.5,6.903,7.17,,85.3
20/10/2019 05:00,3.195,316.1,12.17,7.475,7.87,,82.4
20/10/2019 06:00,4.483,317.7,13.15,8.28699,8.50999,,79.7
20/10/2019 07:00,4.24,326.8,13.13,8.074,8.27,8.78,78.6
20/10/2019 08:00,3.661,319.7,13.85,8.453,8.63,45.52,77.3
20/10/2019 09:00,3.844,334.8,20.01,9.026,9.16,235.9,76.8
20/10/2019 10:00,4.848,344.2,16.3,9.965,10.17,222.9,75.8
20/10/2019 11:00,6.14,343.3,15,10.772,10.9,270.4,75.6
20/10/2019 12:00,6.071,354,17.61,10.76,11.03,225,76.2
20/10/2019 13:00,4.976,358.2,18.71,11.004,11.28,121.3,78.1
20/10/2019 14:00,6.586,356.4,17.03,10.551,10.81,141.9,84.7
20/10/2019 15:00,4.352,3.882,17.3,9.916,10.1,57.04,92.4
20/10/2019 16:00,4.839,0.891,17.45,9.977,10.12,24.19,92.8
20/10/2019 17:00,4.694,5.174,17.61,9.84701,9.96001,3.456,92.2
20/10/2019 18:00,4.541,2.626,17.54,9.466,9.62,0.339,93.3
20/10/2019 19:00,4.751,358.9,17.51,9.396,9.53,2.051,92.3
20/10/2019 20:00,5.062,355.6,15.65,9.07101,9.18001,1.362,92.4
20/10/2019 21:00,4.856,354,13.63,8.638,8.77,0.519,92.8
20/10/2019 22:00,4.415,356.1,16.66,8.797,8.92,1.014,92.3
20/10/2019 23:00,4.171,358.1,16.68,9.04,9.19,1.942,92.4
21/10/2019 00:00,4.63,352.5,15.58,9.216,9.38,0.958,92.6
21/10/2019 01:00,4.772,357.2,16.44,9.49899,9.64999,1.901,91.6
21/10/2019 02:00,4.022,2.794,16.58,9.59401,9.74001,0.042,91.9
21/10/2019 03:00,3.85,5.998,16.79,9.735,9.87,,91.3
21/10/2019 04:00,4.219,1.45,16,9.467,9.58,,91.7
21/10/2019 05:00,4.609,360,15.22,9.46,9.64,,89.9
21/10/2019 06:00,4.152,356.9,15.77,9.173,9.33,,90.1
21/10/2019 07:00,3.776,357.8,17.03,8.69,8.91,5.503,92.8
21/10/2019 08:00,3.893,5.079,13.56,8.633,8.89,38.17,93.7
21/10/2019 09:00,3.17,359,12.98,8.681,8.94,77.8,93.6
21/10/2019 10:00,3.019,357.8,17.6,9.28,9.58,214,93.5
21/10/2019 11:00,4.804,354.7,20.19,10.296,10.57,195.9,86
21/10/2019 12:00,4.177,356.6,16.43,10.047,10.28,146.2,87.5
21/10/2019 13:00,4.673,359.4,15.34,10.156,10.5,128.3,81.3
21/10/2019 14:00,4.476,350.5,14.83,10.419,10.73,155.3,77.1
21/10/2019 15:00,3.368,3.942,14.31,10.686,10.9,96.5,74.1
21/10/2019 16:00,1.935,11.09,18.64,10.531,10.69,33.24,75.4
21/10/2019 17:00,1.443,5.39,21.57,9.942,10.18,3.384,76
21/10/2019 18:00,0.196,288.6,22.55,8.116,8.5,,82.8
21/10/2019 19:00,0,0,0,7.936,8.17,0.152,88.3
21/10/2019 20:00,0,0,0,8.126,8.5,,89.4
21/10/2019 21:00,0.912,272.9,13.76,6.136,6.481,,92.4
21/10/2019 22:00,1.578,269.4,7.35,6.099,6.522,,87.7
21/10/2019 23:00,1.837,262.9,8.82001,5.142,5.453,,90
22/10/2019 00:00,1.626,274.5,5.657,4.544,4.965,,88.6
22/10/2019 01:00,0.736,138.7,5.472,2.806,2.824,,91
22/10/2019 02:00,0,0,0,2.636,2.455,,93.2
22/10/2019 03:00,2.751,136,3.813,3.463,3.677,,95
22/10/2019 04:00,1.193,210.4,12.06,3.665,3.966,,95.7
22/10/2019 05:00,0.873,211.3,20.09,5.944,5.656,,93.7
22/10/2019 06:00,2.269,233.3,16.88,6.7,7.34,,85.6
22/10/2019 07:00,1.78,194.4,25.89,7.821,7.88,4.197,84.1
22/10/2019 08:00,2.059,224.9,17.29,7.406,7.78,31.77,85.3
22/10/2019 09:00,2.411,232.4,16.55,8.117,8.45,72,81.4
22/10/2019 10:00,2.579,236,14.44,8.896,9.11,120.4,80.2
22/10/2019 11:00,3.029,230.3,16.22,10.44,10.58,190.6,77.4
22/10/2019 12:00,3.44,228.7,17.64,11.573,11.72,233.3,73.7
22/10/2019 13:00,4.026,235.9,16.59,11.769,11.88,189.7,71.3
22/10/2019 14:00,3.241,252.8,16.47,11.834,11.95,147.9,70.7
22/10/2019 15:00,3.517,249,16.52,12.103,12.16,146.2,72.4
22/10/2019 16:00,3.306,212.3,15.67,11.505,11.47,36.69,77.5
22/10/2019 17:00,2.957,208.3,14.34,11.055,11.1,1.538,80.4
22/10/2019 18:00,2.226,202.3,9.64999,10.481,10.46,,82.4
22/10/2019 19:00,1.659,187.6,13.87,10.491,10.43,,84
22/10/2019 20:00,2.111,197.4,12.58,10.091,10.12,,84.6
22/10/2019 21:00,1.932,164,8.63,9.731,9.62,,87.5
22/10/2019 22:00,1.689,182.2,13.59,9.479,9.36,,89.1
22/10/2019 23:00,2.227,155.5,7.86,9.01701,8.99001,,90.5
23/10/2019 00:00,2.305,191,13.97,9.038,9.17,,87.3
23/10/2019 01:00,2.346,184.7,12.66,9.02599,9.03999,,87.5
23/10/2019 02:00,2.288,202,11.88,8.2999999,8.37,,87.3
23/10/2019 03:00,1.977,169,12.55,7.605,7.46,,90.5
23/10/2019 04:00,0.963,80,16.07,5.837,5.94,,93.1
23/10/2019 05:00,1.352,95.2,8.09,5.5200001,5.45,,93.8
23/10/2019 06:00,1.436,121.7,15.97,5.418,5.232,,94.4
23/10/2019 07:00,0.799,118.2,11.16,4.921,4.825,7.16,95.1
23/10/2019 08:00,0.448,155.2,7.62,7.491,7.34,138.4,94.2
23/10/2019 09:00,1.371,115.3,8.74001,9.84499,9.75999,213.5,82.6
23/10/2019 10:00,2.785,150.8,10.97,10.798,11.08,319.5,77.4
23/10/2019 11:00,3.081,147.4,18.28,11.939,12.24,374.3,75.4
23/10/2019 12:00,4.591,160.4,13.73,13.783,13.46,380.6,73.4
23/10/2019 13:00,4.955,142.6,11.89,14.281,13.66,375.8,75.3
23/10/2019 14:00,3.398,175.7,18.16,15.044,14.6,306.4,67.02
23/10/2019 15:00,3.711,182.2,16.45,12.43,12.32,187.5,73.6
23/10/2019 16:00,3.609,178.5,15.47,12.359,12.13,80,76.4
23/10/2019 17:00,1.825,164.1,16.38,10.838,10.8,0.572001,82.5
23/10/2019 18:00,0.612,85.2,7.06,9.281,9.41,,87.1
23/10/2019 19:00,1.654,121.5,4.448,9.467,9.08,,91.5
23/10/2019 20:00,1.732,150.9,11.97,9.435,9.41,,92.9
23/10/2019 21:00,1.731,116.4,11.67,9.16801,9.07001,,93.2
23/10/2019 22:00,1.981,157.2,16.85,9.39701,9.18001,,94.7
23/10/2019 23:00,2.072,147.4,7.04,8.96901,8.68001,,96
24/10/2019 00:00,1.675,146.9,8.36,8.137,8.08,,96.5
24/10/2019 01:00,0.789,26.91,17.84,7.609,7.33,,96.8
24/10/2019 02:00,0.098,335.3,1.034,8.21301,8.21001,,97
24/10/2019 03:00,1.812,149.7,22.93,8.088,7.65,,96.9
24/10/2019 04:00,0.497,52.65,13.31,6.548,6.425,,97.5
24/10/2019 05:00,0,0,0,6.247,6.001,,97.4
24/10/2019 06:00,0,0,0,5.247,5.375,,97.8
24/10/2019 07:00,1.798,144.6,10.16,5.969,6.004,2.805,98
24/10/2019 08:00,0.281,336.7,10.27,7,7.41,26.63,98.1
24/10/2019 09:00,0.707,148.6,6.345,8.301,8.5,34.51,98.1
24/10/2019 10:00,1.355,107.8,8.28,9.24299,9.25999,70.5,98.2
24/10/2019 11:00,1.614,135,6.918,9.58201,9.68001,47.23,98.1
24/10/2019 12:00,1.282,218.9,17.74,10.194,10.49,59.8,98.3
24/10/2019 13:00,2.248,259.6,16.42,10.528,11.47,103,94
24/10/2019 14:00,2.936,252.5,17.58,11.913,12.56,112.6,79.1
24/10/2019 15:00,3.056,256.9,10.84,13.385,13.43,165.5,73.3
24/10/2019 16:00,4.131,262.2,14.08,13.236,13.1,86,72.2
24/10/2019 17:00,2.85,241.3,16.19,10.983,11.09,0.44,82.5
24/10/2019 18:00,2.564,267,12.77,10.396,10.54,,83.5
24/10/2019 19:00,2.406,221.2,11.21,9.80601,9.85001,,87.5
24/10/2019 20:00,1.484,221.1,13.69,9.62,9.67,,87.9
24/10/2019 21:00,2.598,240,15.43,9.606,9.91,,84.9
24/10/2019 22:00,2.594,237,14.72,8.897,9.13,0.91,89.6
24/10/2019 23:00,1.919,239.8,15.1,8.653,8.92,0.351,91.3
25/10/2019 00:00,1.644,238.7,15.32,8.41699,8.78999,,92
25/10/2019 01:00,2.791,235.3,18.19,8.211,8.64,0.696,89.7
25/10/2019 02:00,1.909,244,13.57,7.736,8.03,,90.2
25/10/2019 03:00,2.174,274.6,7.74,6.874,7.06,,92.4
25/10/2019 04:00,1.883,221.6,8.75,6.438,6.645,,93.6
25/10/2019 05:00,0.727,222.6,14.62,6.172,6.539,,94.3
25/10/2019 06:00,1.581,137.8,15.53,6.155,6.262,,95
25/10/2019 07:00,0.681,118.3,9.69,6.026,6.154,1.896,95.8
25/10/2019 08:00,0.733,99.3,12.87,6.346,6.534,48.94,96.3
25/10/2019 09:00,1.44,123.7,5.043,7.561,7.72,122.5,96.5
25/10/2019 10:00,1.822,118.7,7.78,8.035,8.39,107.4,94.9
25/10/2019 11:00,2.193,134.6,12.19,9.43699,9.75999,129.9,93.6
25/10/2019 12:00,2.772,118,7.34,9.558,9.88,90.6,93.8
25/10/2019 13:00,3.219,124.9,11.63,9.691,9.81,34.78,96
25/10/2019 14:00,3.489,107,14.69,9.77101,9.96001,38.59,97.1
25/10/2019 15:00,3.159,60.89,11.54,9.39301,9.57001,12.02,97.5
25/10/2019 16:00,3.194,52.26,16.26,9.29601,9.46001,9.09,97.8
25/10/2019 17:00,1.257,356.3,19.23,9.41901,9.60001,0.755,98
25/10/2019 18:00,2.02,342.4,40.16,9.256,9.48,0.24,98.1
25/10/2019 19:00,2.917,349.5,18.74,8.14,8.38,0.206,97.8
25/10/2019 20:00,3.563,345.9,14.61,6.667,6.969,0.257,97.3
25/10/2019 21:00,2.83,342.6,17.03,6.419,6.745,0.25,96.7
25/10/2019 22:00,2.702,333.7,15.56,6.204,6.488,0.538,96.2
25/10/2019 23:00,2.355,354.6,18.34,5.901,6.239,0.405,95.3
26/10/2019 00:00,1.891,358.4,15.09,5.389,5.8,0.36,94.5
26/10/2019 01:00,1.585,326.3,12.49,5.291,5.767,0.385,93.7
26/10/2019 02:00,0.873,0.754,15.78,5.403,5.801,0.276,94.2
26/10/2019 03:00,0.863,7.91,14.96,5.254,5.625,0.335,94.8
26/10/2019 04:00,0.405,23.41,8.33,5.225,5.613,0.282,95.3
26/10/2019 05:00,0.701,317.2,11.1,5.281,5.706,0.346,96
26/10/2019 06:00,1.665,322,14.71,5.549,5.927,0.208,96.5
26/10/2019 07:00,1.856,4.248,17.08,5.78,6.113,1.241,96.8
26/10/2019 08:00,1.834,9.36,13.29,5.237,5.625,9.98,96.9
26/10/2019 09:00,2.819,345.5,16.46,5.057,5.464,18.05,96.6
26/10/2019 10:00,2.11,344.5,15.55,4.349,4.824,28.25,95.4
26/10/2019 11:00,3.274,333.2,13.92,4.327,4.728,56.06,94.5
26/10/2019 12:00,2.864,325.5,14.71,4.493,4.888,71.7,92.4
26/10/2019 13:00,2.586,320.4,13.28,4.85,5.106,102.2,93.3
26/10/2019 14:00,1.925,328.3,14.52,5.338,5.72,96.3,91.7
26/10/2019 15:00,2.219,258.4,11.95,6.104,6.402,97.6,90.8
26/10/2019 16:00,2.055,269,11.46,7.441,7.37,68.74,86.2
26/10/2019 17:00,1.261,222.5,29.78,5.262,5.313,0.466,91.1
26/10/2019 18:00,3.318,263.3,11,5.586,5.816,,86.6
